2	25	8.65E+03
2	25	8.65E+03
2	25	4.75E+03
123-66-0	25	1.29E+04
25415-67-2	25	2.19E+04
106-73-0	25	1.29E+04
29839-52-9	20	4.09E+02
29839-59-6	20	1.69E+02
2	20	4.09E+02
29839-74-5	20	8.91E+01
1637174	25	8.90E+02
112-07-2	20.4	4.14E+02
29839-67-6	20	9.88E+01
14144-34-4	25	5.87E+02
40326-33-8	25	1.09E+03
4195-88-4	25	9.09E+02
5633-87-4	20	4.27E+04
9002-91-9	17	4.89E+04
111-83-1	25	6.42E+06
2	25	1.68E+06
60251-57-2	25	1.68E+06
2	25	1.68E+06
18908-66-2	25	1.40E+06
2	25	1.68E+06
2	25	1.89E+06
2	25	1.89E+06
2	25	1.89E+06
2	25	1.89E+06
2	25	1.89E+06
2	25	1.14E+06
2	25	1.14E+06
2	25	1.14E+06
2	25	1.14E+06
2	25	1.14E+06
2	25	1.14E+06
2	25	1.14E+06
2	25	1.14E+06
2	25	1.14E+06
2	25	1.14E+06
2	25	1.26E+06
2	25	1.26E+06
111-85-3	25	1.69E+06
628-61-5	25	9.85E+05
16844-08-9	25	9.87E+05
51261-14-4	25	9.87E+05
2	25	9.85E+05
2	25	9.85E+05
2	25	1.04E+06
2	25	1.04E+06
2	25	1.04E+06
2	25	1.04E+06
2	25	1.04E+06
4325-49-9	25	5.93E+05
2	25	5.93E+05
2	25	5.93E+05
2	25	5.93E+05
2350-19-8	25	5.93E+05
2	25	5.93E+05
1231636	25	5.93E+05
2	25	5.93E+05
2	25	5.93E+05
2	25	5.93E+05
29342-44-7	25	7.64E+05
101654-30-2	25	7.64E+05
61764-94-1	25	7.64E+05
123-04-6	25	9.85E+05
6111-88-2	25	7.64E+05
2350-24-5	25	9.85E+05
463-11-6	25	3.47E+05
2	25	2.06E+05
2	25	2.06E+05
2	25	2.06E+05
2	25	2.06E+05
2	25	2.06E+05
2	25	2.06E+05
2	25	2.06E+05
2	25	2.06E+05
2	25	1.24E+05
2	25	1.24E+05
2	25	1.24E+05
2	25	1.24E+05
2	25	1.24E+05
2	25	1.24E+05
2	25	1.24E+05
2	25	1.24E+05
2	25	1.24E+05
2	25	1.24E+05
2	25	1.24E+05
2	25	1.24E+05
629-27-6	25	5.52E+06
557-36-8	25	2.57E+06
36049-78-2	25	2.57E+06
2	25	2.57E+06
2	25	2.57E+06
2	25	3.31E+06
2	25	3.31E+06
2	25	3.31E+06
2	25	3.31E+06
2	25	3.31E+06
2	25	1.99E+06
2	25	1.99E+06
2	25	1.99E+06
2	25	1.99E+06
2	25	1.99E+06
2	25	1.99E+06
2	25	1.99E+06
2	25	1.99E+06
2	25	1.99E+06
2	25	1.99E+06
2	25	1.20E+06
2	25	1.20E+06
1653-16-3	25	1.55E+06
98-94-2	25	4.81E+02
5459-93-8	25	3.32E+02
90226-23-6	25	4.40E+03
6850-36-8	25	7.13E+02
766-79-0	25	2.30E+02
5470-02-0	25	2.60E+02
458-88-8	19.5	3.93E+02
22398-09-0	25	1.19E+03
101257-71-0	25	2.09E+02
50402-72-7	25	7.11E+02
21974-48-1	25	1.74E+02
17430-98-7	25	5.82E+02
42195-92-6	25	3.14E+02
5913-13-3	25	5.82E+02
19678-58-1	25	8.00E+02
4442-85-7	25	5.82E+02
104-89-2	25	7.11E+02
25756-29-0	25	5.82E+02
629-01-6	100	1.69E+03
10315-98-7	25	2.72E+02
4171-13-5		9.15E+02
5440-65-3		1.85E+03
6098-19-7	37	2.27E+03
4164-91-4	37	1.12E+03
4164-92-5	37	1.81E+03
20923-67-5		2.34E+03
130482-28-9		1.85E+03
4248-20-8	37	2.31E+04
2	20	2.38E+03
111-65-9	25	1.47E+07
592-27-8	25	1.05E+07
589-81-1	25	8.01E+06
589-53-7	25	1.05E+07
590-73-8	25	5.62E+06
584-94-1	25	9.31E+06
589-43-5	25	6.52E+06
592-13-2	25	6.41E+06
563-16-6	25	7.55E+06
583-48-2	25	1.05E+07
564-02-3	25	6.68E+06
540-84-1	25	3.09E+06
560-21-4	25	8.87E+06
565-75-3	25	8.23E+06
594-82-1	25	5.45E+06
619-99-8	25	1.10E+07
609-26-7	25	9.33E+06
1067-08-9	25	1.09E+07
924-16-3	24	6.94E+03
111-87-5	25	1.57E+04
123-96-6	25	6.41E+03
4128-31-8	25	1.01E+04
5978-70-1	25	7.31E+03
1559381	25	8.60E+03
589-98-0	25	5.32E+03
589-62-8	25	7.79E+03
74778-22-6	25	7.62E+03
60435-70-3	25	7.22E+03
111675-77-5	25	7.22E+03
1070-32-2	25	1.59E+04
817-91-4	25	1.29E+04
7212-53-5	25	1.67E+04
111767-95-4	25	1.67E+04
1653-40-3	25	1.81E+04
625-25-2	25	1.72E+03
31367-46-1	25	3.51E+03
56298-90-9	25	5.33E+03
54630-50-1	25	5.45E+03
4730-22-7	25	5.45E+03
18720-62-2	25	3.93E+03
100296-26-2	25	3.90E+03
5582-82-1	25	2.38E+03
14979-39-6	25	1.56E+03
18720-65-5	25	1.36E+03
18720-66-6	25	2.18E+03
100295-85-0	25	4.38E+03
21570-35-4	25	3.51E+03
1838-73-9	25	3.16E+03
92737-91-2	25	2.57E+03
598-01-6	25	2.40E+03
104-76-7	25	1.01E+04
41065-95-6	25	9.98E+03
2	25	9.98E+03
2370-13-0	25	5.71E+03
2	25	6.32E+03
3965-59-1	25	6.90E+03
6886-16-4	25	9.35E+03
10524-70-6	25	1.08E+04
2	25	1.08E+04
13501-73-0	25	1.27E+04
6481-95-4	25	1.16E+04
2	25	1.16E+04
2768-18-5	25	1.16E+04
24448-19-9	25	4.06E+03
2	25	4.01E+03
19550-03-9	25	2.23E+03
42328-76-7	25	1.09E+03
3730-60-7	25	1.25E+03
22025-20-3	25	2.18E+03
19550-05-1	25	5.09E+03
66576-27-0	25	2.21E+03
2	25	2.54E+03
2	25	2.54E+03
31841-77-7	25	3.48E+03
597-76-2	25	2.05E+03
19780-44-0	25	2.99E+03
4209-90-9	25	1.64E+03
4166-46-5	25	1.93E+03
13432-25-2	25	2.21E+03
19550-07-3	25	2.05E+03
19550-08-4	25	1.20E+03
4209-91-0	25	1.20E+03
19550-09-5	25	2.05E+03
2	25	1.61E+03
66576-31-6	25	1.30E+03
58175-57-8	25	9.35E+03
2	25	4.82E+04
5970-63-8	25	8.10E+03
2	25	7.94E+03
106-67-2	25	7.74E+03
2	25	6.82E+03
2	25	6.82E+03
2	25	6.82E+03
57409-53-7	25	6.64E+03
123-44-4	25	4.15E+03
6570-88-3	25	1.27E+04
16325-63-6	25	5.09E+03
2	25	5.04E+03
16325-64-7	25	5.04E+03
19780-63-3	25	1.87E+03
66576-22-5	25	2.18E+03
66576-23-6	25	2.99E+03
23171-85-9	25	2.21E+03
66576-26-9	25	1.90E+03
690-37-9	25	7.86E+02
19411-41-7	25	3.23E+03
10575-56-1	25	1.90E+03
597-05-7	25	2.21E+03
1970245	25	1.20E+03
5162-48-1	25	1.11E+03
3054-92-0	25	1.76E+03
18593-92-5	25	5.93E+03
13023-60-4	25	5.86E+03
2	25	5.86E+03
66576-56-5	25	5.86E+03
66576-24-7	25	5.86E+03
19113-78-1	25	1.20E+03
26952-21-6	25	1.59E+04
29063-28-3	25	3.16E+04
629-32-3	25	6.34E+03
2	25	3.36E+03
2	25	3.36E+03
2	25	3.36E+03
5756-43-4	25	4.98E+03
2	25	3.36E+03
2	25	3.36E+03
18641-82-2	25	4.68E+03
2	25	3.43E+03
2	25	3.43E+03
5756-37-6	25	3.06E+03
2	25	2.80E+03
2	25	2.80E+03
142-96-1	25	1.06E+04
6863-58-7	25	2.25E+03
6163-66-2	25	1.40E+03
17071-47-5	25	6.34E+03
33021-02-2	25	3.27E+03
1000-63-1	25	5.00E+03
17226-28-7	25	2.21E+03
628-55-7	25	8.78E+03
1117-86-8	20	2.70E+03
94-96-2	25	2.02E+02
112-25-4	20	4.27E+02
51422-54-9	20	1.52E+02
76-20-0	16	2.71E+03
111-88-6	25	3.59E+05
3001-66-9	25	7.41E+05
10435-81-1	25	7.41E+05
2	25	7.03E+05
2	25	6.66E+05
2	25	9.99E+05
2	25	9.47E+05
2	25	8.98E+05
2	25	8.52E+05
2	25	8.08E+05
2	25	6.89E+05
2	25	6.54E+05
2	25	6.20E+05
2	25	5.88E+05
2	25	5.58E+05
141-59-3	25	1.44E+05
20291-61-6	25	3.71E+05
7309-44-6	25	3.52E+05
42841-80-5	25	3.34E+05
544-40-1	25	2.06E+05
2	25	2.18E+05
2	25	2.07E+05
2	25	1.96E+05
2	25	1.86E+05
2	25	2.07E+05
2	25	1.96E+05
2	25	1.86E+05
2	25	1.77E+05
626-26-6	25	1.07E+05
107-47-1	25	4.59E+04
592-65-4	25	1.46E+05
2	25	3.23E+06
2	25	2.88E+06
2	25	2.56E+06
629-45-8	25	2.31E+06
2	25	5.74E+06
2	25	5.12E+06
2	25	4.56E+06
1518-72-5	25	1.19E+06
5943-30-6	25	8.91E+05
110-06-5	25	6.68E+05
111-86-4	25	3.26E+03
104-75-6	25	2.18E+03
5984-58-7	25	8.86E+02
44855-57-4	25	1.43E+03
543-82-8	25	2.76E+03
70419-10-2	25	8.86E+02
70419-11-3	25	8.86E+02
34566-04-6	25	1.43E+03
34566-05-7	25	1.43E+03
693-16-3	25	1.51E+03
107-45-9	25	7.98E+02
36343-05-2	25	2.13E+03
20352-67-4	25	1.47E+03
111-92-2	25	1.51E+03
110-96-3	25	2.93E+03
626-23-3	25	1.50E+03
540-43-2	25	1.25E+03
4385-04-0	25	2.62E+03
4444-68-2	25	1.62E+03
7087-68-5	25	2.40E+03
20634-92-8	25	1.81E+03
85523-00-8	25	1.01E+03
96-80-0	25	6.41E+01
13194-48-4		1.79E+04
298-04-4	20	6.09E+05
1809-19-4	25	1.48E+03
298-03-3	20	2.39E+05
126-75-0	20	7.17E+03
218208	20	2.04E+04
26628-97-7	25	8.35E+02
2737-00-0	25	7.79E+02
3689-24-5	20	7.16E+05
631-36-7	25	2.47E+07
597-64-8	25	2.94E+08
133-07-3	20	1.64E+07
101-05-3		1.53E+06
698836	20	2.25E+04
20354-26-1	25	9.66E+06
33213-65-9	25	8.07E+07
959-98-8	25	4.26E+07
85-36-9	25	2.42E+04
3694-48-2	25	1.74E+05
91-64-5	25	3.25E+03
93-35-6		2.89E+04
569-51-7	19	3.82E+02
554-95-0	16	3.07E+03
490-26-6	15	1.95E+03
93-72-1	25	8.31E+04
56529-85-2	37	1.36E+04
119-65-3	20	1.58E+03
91-22-5	60	1.82E+01
148-24-3	20	1.45E+04
59-31-4	20	7.66E+03
580-18-7	20	1.37E+04
578-67-6	20	1.94E+04
580-16-5	20	8.07E+03
580-20-1	20	1.77E+04
611-36-9	15	1.68E+03
3125-71-1	25	1.18E+06
2131-57-9	25	5.84E+05
595352	25	2.04E+05
1370030	10	1.06E+04
41814-78-2	25	6.57E+03
446-86-6	25	1.18E+05
120-36-5	25	1.57E+04
1254673		7.25E+04
133-06-2	20	3.34E+07
3137-83-5	25	1.88E+05
1088-92-2	22	4.51E+04
104-55-2	25	5.44E+03
102-94-3	25	7.47E+02
140-10-3	25	1.84E+04
492-38-6	20	6.33E+03
621-82-9	25	1.61E+04
50-78-2	25	2.18E+03
94-74-6	25	9.49E+03
76466-16-5	22	9.29E+03
3307-39-9	25	7.55E+03
709-98-8	20	9.31E+04
1966-58-1	25	7.64E+04
62046-37-1		7.64E+04
300-39-0	25	3.88E+04
83-34-1	16	1.62E+04
25687-50-7	25	1.01E+06
3701-44-8	25	1.46E+05
122-85-0	25	2.79E+03
495-69-2	25	2.71E+03
64649-43-0	22	2.43E+03
5251-93-4		6.89E+02
3694-46-0	25	3.47E+05
1929-88-0	20	9.59E+05
10605-21-7	20	1.83E+06
72-14-0	25	3.05E+04
496-11-7	25	6.00E+04
98-83-9	25	5.66E+04
100-80-1	25	7.37E+04
611-15-4	25	7.48E+04
622-97-9	25	7.37E+04
25013-15-4	25	7.35E+04
39294-88-7	25	7.56E+04
13360-45-7	20	4.62E+05
330-54-1	25	3.08E+05
330-55-2	25	1.84E+05
91399-12-1	25	1.13E+05
74973-14-1	25	1.92E+03
2636-26-2	30	2.94E+05
59746-11-1	25	1.74E+04
612-45-3	20	4.90E+03
2	20	4.90E+03
452-35-7		3.59E+05
2131-64-8	25	7.40E+05
2392-67-8	25	1.32E+05
23767-00-2	20	7.84E+02
144-82-1	20	2.84E+04
93-55-0	25	2.40E+03
501-52-0	20	1.41E+03
611-01-8	25	5.21E+04
610-72-0	25	4.63E+04
93-89-0	25	9.37E+03
140-11-4	25	3.13E+03
619-04-5	25	6.45E+04
120-47-8	25	8.79E+03
118-61-6	25	2.72E+04
529-64-6	20	4.74E+02
121-98-2	20	1.43E+04
93-07-2	14	2.02E+04
3060-89-7	20	4.36E+04
150-68-5	25	4.79E+04
1746-81-2	20	2.05E+04
1125-66-2	25	2.52E+04
135-07-9	20	4.00E+05
2921-88-2	20	2.67E+07
5598-15-2	24	3.57E+04
85326-32-5	22	2.17E+03
71759-45-0	22	4.26E+03
66542-37-8	22	1.33E+03
635-46-1	20.3	5.27E+03
70-69-9	37.5	2.35E+04
579-10-2	25	3.33E+02
620-71-3	18	4.60E+03
113321-22-5	13	1.88E+03
619-84-1		1.39E+05
94-09-7	25	8.55E+03
51-66-1	25	4.11E+03
150-30-1	25	6.57E+02
63-91-2	25	3.20E+02
673-06-3	25	3.16E+02
1129-41-5	30	3.53E+03
16375-90-9	25	2.19E+03
60-18-4	25	2.10E+04
556-02-5	25	2.24E+04
556-03-6	25	2.87E+04
59-92-7	25	2.90E+03
63-84-3	20	2.20E+03
32407-99-1	20	3.68E+06
74158-10-4		9.84E+04
32365-02-9	20	9.59E+04
2	25	7.55E+01
98-82-8	25	1.33E+05
620-14-4	25	6.88E+04
611-14-3	25	7.17E+04
622-96-8	25	7.03E+04
526-73-8	25	8.87E+04
95-63-6	25	1.17E+05
25551-13-7	25	2.37E+05
108-67-8	25	1.39E+05
103-65-1	25	1.28E+05
6088-94-4	25	7.14E+04
2396-65-8	25	5.34E+04
31699-35-1	25	1.69E+05
953-17-3	20	1.09E+07
23560-59-0	23	5.57E+03
27282-86-6		1.37E+05
64098-82-4	22	1.55E+04
122-14-5	20	6.11E+05
2591-57-3		3.85E+05
101-42-8	25	2.37E+03
150-69-6	21	8.27E+03
52-45-9	25	1.61E+05
52-44-8	25	6.38E+04
2373-84-4	25	2.28E+03
23043-88-1	30	3.16E+02
52717-51-8		6.05E+03
39832-36-5	30	2.92E+02
832-66-6	20	5.32E+03
569-34-6	25	4.87E+03
519-37-9		3.87E+02
2309-49-1	20	3.77E+05
19077-97-5	37.5	3.56E+04
539-30-0	25	6.09E+03
122-97-4	25	1.32E+03
93-54-9	25	7.29E+02
644-35-9	25	4.54E+03
645-56-7	25	5.30E+03
1123-94-0	25	7.57E+03
698-71-5	25	3.27E+03
697-82-5	25	9.91E+03
527-60-6	25	7.50E+03
80-15-9	25	6.08E+02
622-08-2	20	2.12E+03
770-35-4	20	4.42E+02
6280-96-2	24.99	3.58E+03
16533-50-9	30	2.14E+03
874-79-3	25	5.66E+04
3019-20-3	25	3.00E+04
34786-24-8	25	5.36E+04
622-63-9	25	5.66E+04
20760-06-9	25	8.64E+04
2	25	1.10E+05
2	25	1.10E+05
2	25	1.44E+05
2	25	1.44E+05
2	25	1.44E+05
2	25	1.44E+05
2	25	1.44E+05
2	25	1.44E+05
24734-68-7	25	1.73E+05
6262-87-9	25	1.08E+05
6263-62-3	25	1.73E+05
314-40-9	25	1.78E+04
7286-76-2	25	3.54E+04
5902-51-2	25	1.69E+04
21725-46-2	25	7.81E+04
103-83-3	25	5.96E+02
5058-19-5	25	1.04E+03
5944-41-2	25	1.85E+02
38031-78-6	25	1.29E+03
5335-75-1	25	3.92E+03
3978-81-2	25	1.83E+03
626-21-1	25	7.28E+02
1123-96-2	25	1.66E+03
23580-52-1	25	7.57E+02
36917-36-9	25	7.28E+02
20820-82-0	25	2.45E+03
24549-06-2	25	1.92E+03
94-68-8	25	6.04E+03
102-27-2	25	8.94E+03
622-57-1	25	6.53E+03
613-97-8	25	2.36E+03
643-28-7	25	2.35E+03
99-88-7	25	2.87E+03
768-52-5	25	2.18E+03
609-72-3	25	6.12E+03
121-72-2	25	2.48E+04
99-97-8	25	2.30E+04
1821-39-2	25	3.10E+03
622-80-0	25	9.66E+03
137-17-7	25	6.72E+03
88-05-1	25	5.15E+03
539-32-2	25	3.25E+03
2696-84-6	25	2.65E+03
935-28-4	25	3.30E+03
3748-84-3	25	1.60E+03
51-43-4	20	5.65E+04
13156-38-2	25	4.72E+02
2	25	6.70E+01
2	25	8.07E+01
82410-32-0	25	3.94E+03
6781-97-1	25	3.43E+03
858238	25	1.81E+06
22936-86-3	25	1.83E+06
76-76-6	25	7.81E+03
50-11-3	25	5.50E+03
33376-25-9	25	1.93E+03
2	37	3.81E+02
78-59-1	25	5.31E+02
102-76-1	24.5	2.33E+02
2385-74-2	16	1.10E+02
4861-58-9	25	8.98E+05
2	25	6.80E+05
26963-33-7	25	5.50E+05
2	25	6.89E+05
2	25	4.22E+05
2	25	5.29E+05
10421-56-4	25	3.24E+05
2	25	4.06E+05
2	25	9.47E+05
2	25	9.98E+05
2	25	1.05E+06
2	25	7.17E+05
2	25	7.56E+05
2	25	7.97E+05
126-72-7	24	4.84E+06
13674-87-8	24	3.42E+06
102-70-5	20	2.62E+03
481-37-8		5.88E+01
567104	25	9.58E+05
19447-29-1	25	1.50E+06
20184-89-8	25	1.14E+06
20184-91-2	25	9.52E+05
2	25	7.56E+05
2	25	7.56E+05
2	25	7.56E+05
2	25	7.56E+05
2	25	7.56E+05
2	25	7.56E+05
2	25	7.56E+05
2	25	7.56E+05
2	25	7.56E+05
2	25	7.56E+05
2	25	7.56E+05
37050-06-9	25	7.56E+05
2	25	5.06E+05
2	25	5.06E+05
2	25	5.06E+05
2	25	5.06E+05
2	25	5.06E+05
2	25	5.06E+05
2	25	5.06E+05
19549-97-4	25	5.06E+05
23097-98-5	25	5.06E+05
2	25	7.56E+05
2	25	7.56E+05
2	25	7.56E+05
2	25	7.56E+05
17530-23-3	25	2.30E+05
4900-30-5	25	3.73E+06
51333-70-1	25	6.26E+06
36903-95-4	25	5.58E+06
2216-70-8	25	5.42E+06
74421-05-9	25	2.88E+06
2436-84-2	25	3.42E+06
6709-39-3	25	3.84E+06
101935-28-8	25	3.23E+06
73398-15-9	25	4.30E+06
42152-47-6	25	3.95E+06
2423-01-0	25	4.45E+06
90769-70-3	25	2.05E+06
51115-02-7	25	1.63E+06
22511-00-8	25	3.51E+06
72312-48-2	25	1.26E+06
3643-64-9	25	7.48E+05
3419-71-4	25	7.06E+05
20030-32-4	25	9.41E+05
503-46-8	25	7.06E+05
116724-18-6	25	7.06E+05
69745-49-9	25	9.97E+05
62088-36-2	25	1.19E+06
4292-04-0	25	1.68E+06
933-12-0	25	4.88E+05
3567-85-9	21	2.85E+05
139-40-2	20	1.48E+06
5915-41-3	20	1.50E+06
1912-26-1	20	6.38E+05
69577-07-7	23	5.05E+03
34014-18-1		5.51E+03
2854-70-8	20	1.82E+05
7786-44-9	25	4.93E+03
80192-56-9	25	4.93E+03
2463-53-8	25	4.25E+04
18829-56-6	25	4.25E+04
31823-43-5	25	4.25E+04
2277-16-9	25	4.25E+04
2	25	4.25E+04
2277-19-2	25	4.25E+04
2277-20-5	25	4.25E+04
2	25	4.25E+04
2	25	2.18E+04
73757-27-4	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	2.18E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
106-72-9	25	3.67E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
2	25	1.12E+04
3760-11-0	25	8.28E+03
4124-88-3	25	8.28E+03
2	25	8.28E+03
2	25	8.28E+03
2	25	8.28E+03
2	25	8.28E+03
31642-67-8	25	8.28E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	4.85E+03
2	25	2.84E+03
2	25	2.84E+03
2	25	2.84E+03
2	25	2.84E+03
2	25	3.71E+03
2	25	3.71E+03
2	25	3.71E+03
2	25	3.71E+03
2	25	3.71E+03
6222-35-1	25	1.18E+04
123-68-2	25	5.48E+04
26311-33-1	25	8.64E+04
21994-78-5	25	8.64E+04
21994-77-4	25	8.64E+04
2499-95-8	25	8.64E+04
750121	25	8.64E+04
750121	25	8.54E+05
33467-74-2	25	1.29E+05
53398-80-4	25	8.64E+04
6175-23-1	25	6.70E+03
30502-73-9	25	6.70E+03
29839-61-0	20	4.43E+02
29839-62-1	20	5.30E+01
123-99-9	20	4.26E+03
818-38-2	25	1.10E+03
28472-18-6	25	8.66E+02
5422-69-5	25	3.27E+03
2	25	6.31E+03
2	25	4.23E+06
39924-58-8	25	4.23E+06
53434-75-6	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	4.23E+06
2	25	3.81E+06
66688-72-0	25	3.81E+06
66688-73-1	25	3.81E+06
2	25	3.91E+06
2	25	4.01E+06
2	25	4.11E+06
2	25	4.22E+06
2	25	4.33E+06
2	25	4.44E+06
2	25	4.55E+06
2	25	4.67E+06
2	25	4.79E+06
2	25	4.01E+06
2	25	4.11E+06
2	25	4.22E+06
2	25	4.33E+06
2	25	4.44E+06
2	25	4.55E+06
2	25	4.67E+06
2	25	4.79E+06
1124-62-5	25	7.63E+06
42509-80-8	20	1.16E+05
2243-27-8	25	9.86E+04
2212-67-1	20	1.30E+04
2		1.99E+03
29839-68-7	20	1.25E+02
1610-17-9	25	7.02E+03
834-12-8	25	6.04E+04
2040-95-1	25	1.84E+07
3788-32-7	25	1.12E+07
4850-32-2	25	1.61E+07
3875-52-3	25	9.33E+06
16631-63-3	25	9.97E+06
932-43-4	25	1.46E+07
932-44-5	25	1.02E+07
198419	25	1.12E+07
2443-03-0	25	1.12E+07
61828-00-0	25	1.12E+07
61868-01-7	25	1.12E+07
61828-01-1	25	7.48E+06
61828-02-2	25	7.92E+06
61828-03-3	25	7.92E+06
2721-38-2	25	1.29E+07
932-39-8	25	1.54E+07
932-40-1	25	1.09E+07
19398-75-5	25	1.26E+07
62016-59-5	25	1.26E+07
62016-60-8	25	1.26E+07
54549-80-3	25	6.29E+06
62016-61-9	25	5.00E+06
62016-63-1	25	8.89E+06
62016-62-0	25	8.89E+06
2	25	1.41E+07
2	25	9.41E+06
2	25	6.29E+06
2	25	9.41E+06
62016-64-2	25	1.06E+07
62016-65-3	25	1.06E+07
62016-66-4	25	7.06E+06
62016-68-6	25	5.61E+06
62016-67-5	25	5.61E+06
19903-00-5	25	1.41E+07
19902-98-8	25	5.94E+06
19902-99-9	25	8.89E+06
2	25	9.41E+06
2	25	5.94E+06
2	25	6.61E+06
2	25	9.41E+06
52688-89-8	25	4.72E+06
62016-70-0	25	6.29E+06
2	25	3.97E+06
62016-72-2	25	3.97E+06
2	25	3.97E+06
50876-33-0	25	1.99E+06
20309-77-7	25	4.72E+06
2	25	2.45E+06
62016-73-3	25	6.29E+06
2	25	6.29E+06
2532-65-2	25	9.41E+06
2532-69-6	25	6.29E+06
2532-68-5	25	4.21E+06
2532-64-1	25	6.29E+06
2532-67-4	25	3.42E+06
19907-40-5	25	4.21E+06
89223-57-4	25	8.39E+06
1678-92-8	25	8.27E+06
696-29-7	25	7.38E+06
4926-90-3	25	6.35E+06
4923-77-7	25	7.97E+06
4923-78-8	25	6.18E+06
19489-10-2	25	5.00E+06
4926-76-5	25	5.94E+06
4926-78-7	25	5.94E+06
6236-88-0	25	5.00E+06
7094-26-0	25	4.25E+06
3073-66-3	25	3.96E+06
7094-27-1	25	2.37E+06
1678-97-3	25	3.54E+06
1839-88-9	25	6.66E+06
7667-55-2	25	5.94E+06
1678-81-5	25	3.97E+06
2234-75-5	25	3.52E+06
1678-80-4	25	5.00E+06
7667-58-5	25	5.00E+06
7667-59-6	25	4.21E+06
7667-60-9	25	3.38E+06
1839-63-0	25	2.79E+06
1795-27-3	25	2.89E+06
1795-26-2	25	3.26E+06
3728-54-9	25	6.42E+06
124-11-8	25	6.26E+06
2	25	1.89E+07
6434-78-2	25	6.94E+06
2	25	1.43E+07
20063-92-7	25	8.25E+06
2198-23-4	25	7.52E+06
4588-18-5	25	7.00E+06
2	25	9.52E+06
2	25	9.52E+06
2	25	9.52E+06
2	25	9.52E+06
113426-22-5	25	7.14E+06
2	25	9.52E+06
2	25	9.52E+06
2	25	9.52E+06
2	25	9.52E+06
2	25	9.52E+06
2	25	9.52E+06
86668-33-9	25	6.01E+06
64501-77-5	25	5.06E+06
2	25	6.36E+06
2	25	6.36E+06
2	25	6.36E+06
2	25	6.36E+06
3074-64-4	25	7.22E+06
2	25	6.36E+06
2	25	6.36E+06
2	25	6.36E+06
2738-18-3	25	1.86E+06
2	25	6.36E+06
2	25	9.52E+06
2	25	9.52E+06
2	25	9.52E+06
2	25	9.52E+06
18938-68-6	25	6.29E+06
62168-27-8	25	2.93E+05
73642-91-8	25	3.04E+05
2	25	3.14E+05
2	25	3.25E+05
2	25	3.37E+05
2	25	3.49E+05
2	25	3.61E+05
2	25	3.74E+05
4549-33-1	25	3.87E+05
2	25	2.08E+05
2	25	2.15E+05
2	25	2.23E+05
2	25	2.30E+05
2	25	2.38E+05
2	25	2.47E+05
2	25	2.55E+05
821-88-5	25	2.32E+06
2	25	2.44E+06
2	25	2.57E+06
2	25	2.70E+06
2	25	2.84E+06
2	25	2.99E+06
2	25	3.14E+06
2	25	3.31E+06
821-99-8	25	1.17E+07
2	25	1.40E+06
2	25	1.47E+06
2	25	1.55E+06
2	25	1.63E+06
2	25	1.71E+06
2	25	1.80E+06
2	25	1.89E+06
35951-36-1	25	1.47E+06
39196-18-4	22	2.33E+03
57-53-4	25	3.67E+03
14484-64-1	20	1.93E+05
645-05-6	25	1.44E+05
16268-92-1	25	7.59E+03
31482-09-4	25	4.90E+03
16269-01-5	25	1.40E+04
64124-21-6	25	1.59E+03
